time,AdrActCnt,AdrBalCnt,BlkCnt,CapMVRVCur,CapMrktCurUSD,FeeTotNtv,HashRate,IssTotNtv,PriceUSD,TxCnt,TxTfrCnt,FlowInExNtv,FlowInExUSD,FlowOutExNtv,FlowOutExUSD,IssTotUSD,ROI1yr,ROI30d,SplyCur,SplyExNtv,volume_reported_spot_usd_1d
2014-09-22,206729,3433089,168,1.13884767,5332783816.126541,11.8186064,249117.804864759,4200.0,400.881622150789,73709,203952,26510.56647339,10627598.891988903,23118.08811557,9267616.664794577,1683702.8130333137,225.58930629418,-19.36011874417668,13302639.78556904,1120854.70147844,9823135.71474276
2014-09-23,195635,3431308,150,1.2456203,5834742821.796625,12.69524397,222426.611486392,3750.0,438.491800993571,76923,214097,42832.29782936,18781611.415889088,30171.06962505,13229766.6577906,1644344.2537258912,256.88707632764675,-13.755844247352284,13306389.78556904,1133515.92968275,31004572.6640281
2014-09-24,189719,3444190,156,1.20431489,5639571003.487211,12.4793842,231323.675945848,3900.0,423.700091759205,75302,216537,33469.66999043,14181102.2460955,36766.61200285,15578016.879282633,1652430.3578608995,242.25293631498295,-15.532016983100087,13310289.78556904,1130218.98767033,14358400.9648621
2014-09-25,201394,3448009,172,1.16485544,5452827141.009493,13.20874596,261293.984719224,4300.0,409.537749853887,78696,225571,26473.97592317,10842092.529261023,29815.87345374,12210725.72417292,1761012.324371714,231.3034845725626,-19.98908035420075,13314589.78556904,1126877.09013976,14279328.9074174
2014-09-26,180341,3453972,134,1.15453429,5397737713.993579,47.85534992,230885.863009396,3350.0,405.298251899474,72617,192601,33323.2988152,13505874.757324371,25562.00185279,10360234.665986901,1357749.143863238,225.05598871465523,-20.555040425038136,13317939.78556902,1134638.38710217,10379433.3722339
2014-09-27,167251,3453988,134,1.14181027,5336499824.108049,10.19035228,230885.863009396,3350.0,400.599334599649,61019,196462,18217.78242513,7298031.517388259,27001.35395726,10816724.428567955,1342007.770908824,216.41580843105496,-20.87476133130401,13321289.78556902,1125854.81557004,6007876.13764546
2014-09-28,234946,3468853,130,1.07103907,5004030780.187892,10.98095539,223993.747695683,3250.0,375.549989772063,63418,280491,28737.42558399,10792339.884142866,25393.36491344,9536477.933520656,1220537.4667592049,196.18312538113787,-26.198730567257805,13324539.78556902,1129198.87624059,15296913.0355675
2014-09-29,198246,3471338,137,1.0668785,4972191289.913951,12.35313873,236054.949494681,3425.0,373.0645578609,79158,192914,36762.69421162,13714858.261833481,34573.83463682,12898272.332341123,1277746.1106735824,193.50057868007912,-25.576974796669123,13327964.78556902,1131387.73581539,17647169.4811635
2014-09-30,217696,3476015,153,1.1140296,5189586357.846754,12.01025697,263623.410749534,3825.0,389.264040411455,77225,215281,30773.80668802,11979136.33021972,29988.25897737,11673350.854436131,1488934.9545738152,208.7185598204821,-18.651045788674423,13331789.785569,1132173.28352604,13719222.9067252
2014-10-01,212669,3496494,155,1.09708972,5106350946.469296,13.01467336,267069.468406391,3875.0,382.909365867914,79127,241403,29716.10832624,11378576.195262795,27709.84626865,10610359.663026154,1483773.7927381669,200.14351739694268,-19.309612727047902,13335664.785569,1134179.54558363,10229170.5623867
2014-10-02,183913,3506259,138,1.06843242,4969163059.62108,11.41275393,237777.97832311,3450.0,372.525699006429,73147,198420,30730.54884911,11447919.190865913,29444.47772897,10968824.64786378,1285213.66157218,257.8361908419507,-21.47942322366022,13339114.78556899,1135465.61670377,9464143.60591349
2014-10-03,177578,3522381,146,1.02941189,4772249488.664545,12.10668392,251562.208950536,3650.0,357.665713617767,74077,224547,55793.13781818,19955292.452713773,46907.58128978,16777233.53609258,1305479.8547048497,204.20089961771507,-24.53660334904648,13342764.78556899,1144351.17323217,16550236.1190921
2014-10-04,172315,3533159,154,0.9484552,4388715462.871645,12.43856898,265346.439577962,3850.0,328.826113091759,66820,202345,53082.78436992,17455005.65644877,41010.9065997,13485457.011548515,1265980.535403272,169.68356866033196,-32.83165776017633,13346614.78556897,1156423.05100239,24808100.5412207
2014-10-05,247567,3550635,169,0.93172895,4310001696.434204,11.79831005,291191.872004387,4225.0,322.826261542957,66118,291289,142475.34274566,45994782.26063288,70580.91455513,22785372.782115497,1363940.9550189932,165.93394236701516,-32.5688965112489,13350839.78556897,1228317.47919292,48099528.8741271
2014-10-06,193513,3559474,161,0.95087199,4364416991.047364,12.96602005,277407.641376961,4025.0,326.803532729398,78947,206129,59205.79547479,19348663.119215578,57518.76112362,18797334.33341737,1315384.2192358267,166.8322805700057,-32.00694106475643,13354864.78556894,1230004.51354409,43136270.9744018
2014-10-07,200932,3559680,134,0.97154668,4455902309.742059,12.95992317,230885.863009396,3350.0,333.570194915254,77172,198877,36749.98280963,12258698.928940512,38440.88722863,12822734.245569408,1117460.1529661007,169.2104061260278,-30.26876012088369,13358214.78556894,1228313.60912509,18477428.672367
2014-10-08,189881,3569045,144,1.03194969,4735525159.662999,12.52996702,248116.151293679,3600.0,354.407334307423,79002,194784,49972.40042624,17710585.224006847,50967.33381079,18063196.912638675,1275866.4035067228,184.05641909376533,-24.429455824633436,13361814.78556894,1227318.67574054,23141182.0724032
2014-10-09,188877,3575573,148,1.05462843,4834526225.15362,13.93455865,255805.104174852,3700.0,361.716424897721,82611,198724,61055.23366505,22084680.842616864,53217.18620634,19249530.337673616,1338350.7721215675,187.2280739866619,-23.609875961515595,13365514.78556892,1235156.72319925,42609455.1887046
2014-10-10,196627,3584670,155,1.04743744,4798145525.03475,12.78632175,269697.336979929,3875.0,358.890390810053,79459,205519,45104.3443001,16187515.753094075,50295.10632329,18050430.364198714,1390700.2643889552,183.24958034524508,-24.88350716660249,13369389.78556889,1229965.96117606,20412939.5121345
2014-10-11,164418,3588050,144,1.05694518,4839797028.565469,10.40855719,250557.52596845,3600.0,361.908376972531,65585,168820,33818.17300185,12239080.1032758,23481.65834783,8498208.861286638,1302870.1571011115,184.39552547779132,-24.171253215780112,13372989.78556888,1240302.47583008,10654465.8730207
2014-10-12,250261,3589729,148,1.10393506,5054666406.091061,11.36361449,257517.457245351,3700.0,377.871243717124,64996,284071,19848.35771263,7500123.614613869,18687.95863714,7061642.172750261,1398123.6017533587,195.55534676652576,-20.27987124932666,13376689.78556888,1241462.87490557,14219719.7657601
2014-10-13,207310,3599360,155,1.14335604,5245103908.318114,12.97867447,269697.336979929,3875.0,391.994208942139,77486,215501,41238.57609785,16165283.015376912,45798.19320974,17952626.518231273,1518977.5596507885,196.0331224058672,-17.986147348329453,13380564.78556888,1236903.25779368,28555638.6086753
2014-10-14,222532,3590358,132,1.16884486,5365331639.214268,13.67518516,229677.732137746,3300.0,400.880592054354,82942,208052,42875.14062235,17187811.757101353,39620.1835896,15882962.654701049,1322905.9537793682,196.2043569901353,-15.71907416481685,13383864.78556887,1240158.21482643,31651261.4361978
2014-10-15,205441,3596852,151,1.15308824,5283109130.09472,12.21323632,262737.405703027,3775.0,394.625879894798,74701,206309,30731.78595409,12127558.07287136,27516.38005802,10858675.691915816,1489712.6966028623,178.89955404172034,-16.50879518675702,13387639.78556887,1243373.6207225,21098690.3293539
2014-10-16,184416,3604588,148,1.11729203,5119796796.850428,12.1618511,257517.457245351,3700.0,382.321476329632,75699,184792,31829.08543025,12168942.93191516,31138.86889485,11905058.327113908,1414589.4624196384,176.38778276378048,-17.63468356704245,13391339.78556887,1244063.8372579,22330890.7380349
2014-10-17,180122,3610056,142,1.11813531,5119537452.605556,11.30672073,247077.560329999,3550.0,382.200789596727,68154,177727,27233.47907777,10408657.206989639,26763.33429827,10228967.50103996,1356812.8030683808,165.8841114860167,-16.246465213696048,13394889.78556887,1244533.9820374,10484373.0721424
2014-10-18,176676,3612645,164,1.14449554,5242933282.983943,10.41520998,285357.182352957,4100.0,391.293177089421,66863,179557,21353.13196264,8355334.846471068,25006.30471638,9784796.419738503,1604302.026066626,156.12286801215126,-8.33651633931203,13398989.78556887,1240880.80928366,8670779.86821979
2014-10-19,236855,3626324,133,1.13688775,5209271993.855843,10.89741535,231417.714956971,3325.0,388.684497954413,65258,282088,23318.26460702,9063447.971947726,17940.66867954,6973259.798673467,1292375.955698423,134.46831583421883,-1.322537078049908,13402314.78556887,1246258.40521114,4246521.74361887
2014-10-20,201790,3626437,137,1.11540138,5110145458.52303,12.9705687,238377.646233873,3425.0,381.190858562244,82251,201520,29385.26473368,11201394.292910308,28426.08443074,10835763.529716616,1305578.6905756856,128.94325085402042,-7.262161031715632,13405739.78556887,1247217.58551408,13185795.1447539
2014-10-21,206733,3627019,153,1.1273598,5165426489.17209,12.82887487,266217.371341478,3825.0,385.204633541204,80753,207171,27885.49214126,10741620.781390183,22496.58795697,8665789.919892093,1473407.7232951052,114.10888093828886,-3.796135152778776,13409564.78556887,1252606.48969837,10635923.2238043
2014-10-22,201731,3628742,159,1.11497797,5107591090.974873,12.59181827,276657.26825683,3975.0,380.778763296318,79124,207629,57170.41651364,21769280.497199237,33541.29788231,12771813.926979411,1513595.584102864,99.98592482093017,-5.014662120607121,13413539.78556887,1276235.6083297,8286692.60114959
2014-10-23,198755,3627147,151,1.04769288,4794607576.052941,12.77735705,267771.331001111,3775.0,357.344793103448,80410,201812,34539.20740349,12342405.923557213,32327.20338283,11551957.80445047,1348976.5939655162,74.65502449979475,-18.5059350496984,13417314.78556887,1278447.61235036,22597737.5349563
2014-10-24,196085,3628626,159,1.04955841,4797955867.12274,12.91773007,284428.084979115,3975.0,357.48843395675,81413,196996,33543.61913476,11991455.873727024,34616.22144248,12374898.792972244,1421016.5249780812,83.8837269070238,-15.62701049403692,13421289.78556887,1277375.01004264,12720531.5068452
2014-10-25,202433,3641087,155,1.01613431,4642572970.836837,10.51471173,277272.661457628,3875.0,345.811246639392,68922,229695,22280.04343189,7704689.594361679,22609.84049701,7818737.1285888385,1340018.580727644,86.27676749203168,-15.560593190061498,13425164.78556887,1277045.21297752,15182037.199123
2014-10-26,214842,3643774,125,1.03785791,4741286825.452372,11.27229481,223606.985046474,3125.0,353.081956165985,70568,222045,19750.83877638,6973664.79108324,22580.96240747,7972930.378940077,1103381.1130187032,96.36586141112276,-12.883424857810684,13428289.78556887,1274215.08934643,9224189.43841415
2014-10-27,225066,3645122,159,1.02988218,4701503720.872094,13.69116336,284428.084979115,3975.0,350.015711864407,85089,233880,27990.23984669,9797023.725194689,30691.61481908,10742547.409168469,1391312.4546610177,79.9139905828382,-12.626986209498888,13432264.78556887,1271513.71437404,9922614.28324863
2014-10-28,205248,3651022,138,1.04388822,4765027372.770844,13.38882665,246862.111491307,3450.0,354.653805084746,87975,220700,31377.9165989,11128297.517431697,24386.76763744,8648859.936335636,1223555.6275423735,80.69258442445187,-5.564155307260092,13435714.78566886,1278504.8633355,5306998.16448847
2014-10-29,200016,3658525,155,0.98355448,4483438417.943993,14.40269903,277272.661457628,3875.0,333.599350087668,94358,222471,32179.06347462,10734914.661563048,33163.23912894,11063235.020216305,1292697.4815897136,63.18658200943236,-10.57865373208326,13439589.78566886,1277520.68768118,15246708.4775421
2014-10-30,205736,3663146,170,1.01672909,4632873323.3735695,13.7175347,304105.499663205,4250.0,344.609382232613,91615,224887,36348.36937239,12525989.114582147,27096.65134427,9337760.28032139,1464589.8744886052,74.13256111445435,-11.471560057703185,13443839.78566886,1286772.4057093,25721707.6935768
2014-10-31,203137,3664293,188,0.99675714,4534617815.474207,12.75601745,336304.905509897,4700.0,337.182912624196,84518,206884,27216.7375185,9177018.828616062,27265.15860088,9193345.590205368,1584759.6893337213,65.86819095859863,-11.941847685045012,13448539.78566886,1286723.98462692,10276912.9573181
2014-11-01,173118,3664324,159,0.95963351,4363609911.359536,12.56801876,284428.084979115,3975.0,324.371315020456,69360,174190,23723.44228416,7695204.170524869,30095.47480044,9762108.737183718,1289375.9772063126,59.75961993404867,-12.926459601151432,13452514.78566886,1280351.95211064,14164678.3610058
2014-11-02,267793,3686568,155,0.95980572,4363215099.986792,12.60153769,277272.661457628,3875.0,324.248566627703,76525,318494,18123.56858242,5876541.135028556,17728.81835785,5748543.94053577,1256463.1956823491,58.32999881678303,-9.343122842849985,13456389.78566886,1280746.70233521,6747470.45949772
2014-11-03,211234,3684686,169,0.96404683,4379570738.4608965,16.55354183,302316.643782833,4225.0,325.361865575687,90284,216602,30086.72781309,9789073.890334874,26557.25724547,8640718.761959549,1374653.8820572775,54.73131544667519,-1.0535195892746274,13460614.78566886,1284276.17290283,9732519.63812798
2014-11-04,209429,3689431,162,0.97805226,4438730478.026991,13.9867993,289794.652620231,4050.0,329.657703974284,90476,222936,59824.40700456,19721576.65474632,45369.99561668,14956568.584318059,1335113.7010958502,44.086807598758185,2.1161359050146427,13464664.78566886,1298730.58429071,12022760.2344503
2014-11-05,203229,3695822,138,1.00559416,4563074937.6711645,13.40476919,268264.624126884,3450.0,338.805765341905,89108,214600,35671.03132412,12085551.068303544,37682.26487567,12766968.59101776,1168879.8904295722,39.05903980288765,3.672614096997891,13468114.78566886,1296719.35073916,15817336.3264326
2014-11-06,219885,3683438,154,1.03634538,4711010176.966184,13.88055525,303181.174870355,3850.0,349.689911747516,90820,218431,41618.01899107,14553401.388093712,36001.4891667,12589357.569482476,1346306.1602279367,32.856070987368994,4.832481162280514,13471964.78566885,1302335.88056353,15031083.4516824
2014-11-07,221566,3654787,150,1.01476248,4610490609.598312,13.43627119,295306.339159437,3750.0,342.133288135593,83898,203021,40400.06126893,13822205.802818438,31831.674746,10890675.547711696,1282999.8305084736,17.926480196513022,-3.4632596404405054,13475714.78566885,1310904.26708646,10394357.9488067
2014-11-08,170855,3648922,153,1.02534954,4660097059.218001,11.0808472,301212.465942625,3825.0,345.716332554062,74699,178450,23787.32681279,8223667.386982663,18523.67465023,6403936.865502163,1322364.9720192873,3.585214233623969,-4.423380096213004,13479539.78566885,1316167.91924902,4760848.29478922
2014-11-09,253202,3669854,150,1.07917955,4902659696.342227,15.22246314,295306.339159437,3750.0,363.610051724138,72914,310037,29638.47764871,10776848.390872153,20047.66514961,7289532.561997891,1363537.6939655177,9.835006894029746,1.315070293030746,13483289.78556884,1325758.73174812,18306397.1409816
2014-11-10,214221,3669643,147,1.0847227,4929516028.003077,13.61210826,289400.212376248,3675.0,365.502253945061,89325,225255,47951.47117034,17526370.79274088,40851.7988375,14931424.552816471,1343220.7832480993,11.583757607975038,0.993035033505942,13486964.78556884,1332858.40408096,21182150.3405083
2014-11-11,200922,3668403,129,1.09194006,4962035357.503763,13.19425748,253963.451677116,3225.0,367.825466978375,84570,206602,30538.05878456,11232675.733043848,28115.20884787,10341489.823662324,1186237.1310052592,7.332344113056077,-2.65851845192785,13490189.78556884,1335281.25401765,7433740.23735037
2014-11-12,229329,3677862,147,1.25193043,5702391476.131881,15.4036244,289400.212376248,3675.0,422.591419637639,97750,242890,79247.95661869,33489506.49087424,82076.82272078,34684961.03292125,1553023.4671683232,19.158831443286147,7.805526203581327,13493864.78556884,1332452.38791556,64495368.9983399
