window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2016-06-04 → 2017-06-04,39222.577888792635,189760.1087175169,123067.29377412598,131978.18812937336,55.696885304122986,61.616269198751795,5.919383894628808
2016-06-05 → 2017-06-05,37239.52465292951,189760.1087175169,122693.2616833651,131538.87142858998,56.02767492304434,61.82729193833131,5.7996170152869695
2016-06-06 → 2017-06-06,34826.92456587288,189760.1087175169,122313.35868003289,131085.7429166373,56.46720203499521,62.129245505307075,5.662043470311865
2016-06-07 → 2017-06-07,34826.92456587288,189760.1087175169,121947.93372086949,130771.62970465352,56.23134232478249,61.92650442456071,5.695162099778223
2016-06-08 → 2017-06-08,34826.92456587288,189760.1087175169,121573.10196858001,130362.93066196295,55.989411098530404,61.66271391065084,5.673302812120433
2016-06-09 → 2017-06-09,34826.92456587288,189760.1087175169,121201.93903666805,129987.02796113314,55.749847873941484,61.420091451887004,5.67024357794552
2016-06-10 → 2017-06-10,34289.697457821,189760.1087175169,120822.1849758407,129562.26121242919,55.658492710536976,61.280190219260454,5.621697508723479
2016-06-11 → 2017-06-11,33622.32213224221,189760.1087175169,120442.82299637339,129152.38391956258,55.60505420429674,61.18317921405052,5.5781250097537765
2016-06-12 → 2017-06-12,33622.32213224221,189760.1087175169,120094.0547632026,128933.25828194055,55.381682116861455,61.04283801771727,5.661155900855817
2016-06-13 → 2017-06-13,33622.32213224221,189760.1087175169,119787.42363785229,128640.01170388912,55.18529715966671,60.85502532710297,5.669728167436261
2016-06-14 → 2017-06-14,33622.32213224221,189760.1087175169,119511.30044151639,128539.10273368815,55.00845130936058,60.79039717244045,5.781945863079869
2016-06-15 → 2017-06-15,33622.32213224221,189760.1087175169,119225.77942873082,128331.10396603223,54.82558653394016,60.657182290761355,5.831595756821194
2016-06-16 → 2017-06-16,33622.32213224221,189760.1087175169,118942.9851048362,128063.34496787291,54.644468093568165,60.485693374455316,5.841225280887151
2016-06-17 → 2017-06-17,33622.32213224221,189760.1087175169,118689.95209071519,127771.73571945753,54.4824105803583,60.29892932790845,5.816518747550155
2016-06-18 → 2017-06-18,33622.32213224221,189760.1087175169,118434.59217623038,127609.11646800875,54.31886278064273,60.1947782092041,5.87591542856137
2016-06-19 → 2017-06-19,33622.32213224221,189760.1087175169,118179.7820484338,127360.43318471065,54.15566709728557,60.03550652440776,5.879839427122185
2016-06-20 → 2017-06-20,33622.32213224221,189760.1087175169,117923.4134767814,127079.61404046687,53.99147329304436,59.85565310750894,5.864179814464585
2016-06-21 → 2017-06-21,33622.32213224221,189760.1087175169,117648.7702991354,126873.7703521957,53.81557533544393,59.7238184678788,5.908243132434869
2016-06-22 → 2017-06-22,33622.32213224221,189760.1087175169,117342.42919396165,126583.05750689993,53.61937612455885,59.5376285316349,5.918252407076054
2016-06-23 → 2017-06-23,33622.32213224221,189760.1087175169,116984.82662088469,126235.98605302651,53.390345996171796,59.31534316339455,5.924997167222756
2016-06-24 → 2017-06-24,33622.32213224221,189760.1087175169,116656.17014862015,125949.60102984872,53.17985468625109,59.13192502391593,5.952070337664843
2016-06-25 → 2017-06-25,33622.32213224221,189760.1087175169,116354.15582228912,125698.65939417471,52.98642660395528,58.971206954855205,5.984780350899925
2016-06-26 → 2017-06-26,33622.32213224221,189760.1087175169,116058.27776399466,125471.9106688445,52.79692855561906,58.825983476100205,6.029054920481144
2016-06-27 → 2017-06-27,33622.32213224221,189760.1087175169,115732.86647589519,125128.21084136674,52.58851565620747,58.605857499554446,6.017341843346976
2016-06-28 → 2017-06-28,33622.32213224221,189760.1087175169,115420.58033608914,124808.62282774705,52.38850888870055,58.40117417426269,6.012665285562143
2016-06-29 → 2017-06-29,33622.32213224221,189760.1087175169,115105.97910836241,124514.11705567285,52.18701940008472,58.21255502029936,6.02553562021464
2016-06-30 → 2017-06-30,33622.32213224221,189760.1087175169,114789.51817875457,124247.40393666642,51.98433884688309,58.04173594771006,6.057397100826968
2016-07-01 → 2017-07-01,33622.32213224221,189760.1087175169,114497.5722591171,123997.12851197808,51.797359175899956,57.88144456010823,6.084085384208272
2016-07-02 → 2017-07-02,33622.32213224221,189760.1087175169,114202.76769535121,123689.42739913885,51.608548657822794,57.68437431877289,6.075825660950095
2016-07-03 → 2017-07-03,33622.32213224221,189760.1087175169,113921.03487967857,123416.70263232902,51.42811007096043,57.50970502649311,6.08159495553268
2016-07-04 → 2017-07-04,33622.32213224221,189760.1087175169,113613.74889378024,123113.62928684642,51.23130570180761,57.315598684837575,6.084292983029968
2016-07-05 → 2017-07-05,33622.32213224221,189760.1087175169,113316.61532349097,122823.02485970082,51.041003548313846,57.12947818607741,6.088474637763561
