window,min_sats_per_dollar,max_sats_per_dollar,uniform_sats_per_dollar,dynamic_sats_per_dollar,uniform_percentile,dynamic_percentile,excess_percentile
2018-06-05 → 2019-06-05,11342.00058454483,31396.444360089477,19573.202523642572,20783.033243366925,41.04427941868557,47.07701078368946,6.03273136500389
2018-06-06 → 2019-06-06,11342.00058454483,31396.444360089477,19572.438270767554,20779.706613045604,41.040468528273585,47.06042278773927,6.019954259465685
2018-06-07 → 2019-06-07,11342.00058454483,31396.444360089477,19570.777395835135,20776.442509003587,41.03218669831607,47.044146574454324,6.011959876138256
2018-06-08 → 2019-06-08,11342.00058454483,31396.444360089477,19569.548068713866,20773.21107699353,41.026056749587354,47.028033277839256,6.001976528251902
2018-06-09 → 2019-06-09,11342.00058454483,31396.444360089477,19569.494244960566,20769.953003712995,41.0257883614241,47.0117871365002,5.985998775076105
2018-06-10 → 2019-06-10,11342.00058454483,31396.444360089477,19567.516809608333,20766.62597572545,41.01592802635639,46.9951971576168,5.979269131260409
2018-06-11 → 2019-06-11,11342.00058454483,31396.444360089477,19561.494751621703,20762.214931275837,40.98589947979569,46.97320181085485,5.987302331059162
2018-06-12 → 2019-06-12,11342.00058454483,31396.444360089477,19555.14261401577,20757.963255096238,40.95422501563689,46.95200114217919,5.9977761265423055
2018-06-13 → 2019-06-13,11342.00058454483,31396.444360089477,19546.46744965493,20753.22296928657,40.910966950452256,46.92836405773684,6.017397107284587
2018-06-14 → 2019-06-14,11342.00058454483,31396.444360089477,19534.555610177307,20748.1172486764,40.85156944428881,46.90290475970139,6.0513353154125795
2018-06-15 → 2019-06-15,11298.688400687653,31396.444360089477,19524.214651614086,20743.536408073975,40.92758548537601,46.99454021864554,6.066954733269533
2018-06-16 → 2019-06-16,11087.068179535721,31396.444360089477,19511.813756406445,20738.574498230933,41.48204997521009,47.522416409503194,6.040366434293105
2018-06-17 → 2019-06-17,10705.982243800578,31396.444360089477,19499.000288746396,20733.765219935474,42.497929700774414,48.46572744375952,5.9677977429851055
2018-06-18 → 2019-06-18,10705.982243800578,31396.444360089477,19486.844599230648,20728.872026588935,42.439179492840786,48.44207793163631,6.002898438795526
2018-06-19 → 2019-06-19,10705.982243800578,31396.444360089477,19475.51429833522,20724.361661956722,42.38441850764989,48.42027868613438,6.035860178484491
2018-06-20 → 2019-06-20,10474.802060111992,31396.444360089477,19463.551178291174,20719.798604951906,42.963879170178025,48.96841461079247,6.004535440614447
2018-06-21 → 2019-06-21,9917.204911992623,31396.444360089477,19450.18895166779,20715.247830480897,44.382316528064166,50.27199843169971,5.889681903635541
2018-06-22 → 2019-06-22,9358.655780810835,31396.444360089477,19435.102967663355,20710.664479853378,45.72349512567268,51.51156005605952,5.788064930386845
2018-06-23 → 2019-06-23,9264.03907764088,31396.444360089477,19415.324918147864,20704.96199045066,45.8661664241127,51.69308426627558,5.826917842162878
2018-06-24 → 2019-06-24,9087.433635399864,31396.444360089477,19395.901614743274,20699.38459306632,46.20764276174255,52.050496998575504,5.842854236832956
2018-06-25 → 2019-06-25,8527.865434626821,31396.444360089477,19374.74972927386,20693.7205030888,47.43138753833867,53.19899897634697,5.767611438008302
2018-06-26 → 2019-06-26,7773.957759032041,31396.444360089477,19352.22894062029,20688.18635712441,49.013769706487885,54.66921758149829,5.6554478750104025
2018-06-27 → 2019-06-27,7773.957759032041,31396.444360089477,19332.002740889344,20682.368266398145,48.92814705349402,54.6445881221847,5.716441068690678
2018-06-28 → 2019-06-28,7773.957759032041,31396.444360089477,19309.60654813912,20676.577372652442,48.83333826757551,54.62007379461411,5.786735527038594
2018-06-29 → 2019-06-29,7773.957759032041,31396.444360089477,19285.84517671631,20670.239543465934,48.73275033276535,54.59324415007438,5.860493817309035
2018-06-30 → 2019-06-30,7773.957759032041,31396.444360089477,19267.124020624233,20664.57718810885,48.653498912674635,54.56927395822832,5.915775045553687
2018-07-01 → 2019-07-01,7773.957759032041,31396.444360089477,19250.11909250863,20659.191780120796,48.58151272255509,54.546476155105374,5.9649634325502845
2018-07-02 → 2019-07-02,7773.957759032041,31396.444360089477,19232.547030004727,20653.755903790036,48.50712570817907,54.52346470663865,6.016338998459581
2018-07-03 → 2019-07-03,7773.957759032041,31396.444360089477,19214.06192614416,20648.657857615184,48.42887355728256,54.50188337923249,6.073009821949931
2018-07-04 → 2019-07-04,7773.957759032041,31396.444360089477,19196.461693400506,20643.30872016096,48.354367291109604,54.47923911851361,6.124871827404007
